transaction_amount,transaction_time,customer_age,customer_balance
273.864779,55173,26,9613.249057
6.707361212,50459,49,6898.180966
21.35543293,74530,26,4058.362748
7.098698798,75151,32,5200.029304
202.4907398,81797,35,7805.931152
157.3044076,43427,31,4362.686096
85.48242777,29578,46,4132.155726
8.737152553,65030,45,5439.725653
31.9258548,51996,42,3521.460823
35.34228777,74251,49,4824.714075
82.2671062,69283,33,1947.362367
29.84651939,52454,47,3445.164629
7.57584176,30265,39,5289.431254
131.2160653,58874,25,5321.395798
35.53618231,41046,39,4743.69832
60.216303,57254,30,6359.347997
13.65836288,62254,19,5562.940353
162.2261299,72581,19,4925.617825
83.36327016,82431,25,5614.236098
231.856841,26535,50,2238.286174
68.41310742,79359,18,706.3864981
283.7458764,26255,32,6246.111863
222.4404466,29920,40,5379.051553
85.91069794,30780,33,4046.591539
271.6487265,1337,31,1987.207366
39.02151037,45315,26,4729.727945
45.51420716,43337,49,5748.623898
4.654453635,72385,30,4956.05783
88.96510082,28272,22,1865.400681
127.9860713,85603,30,6704.39833
148.5095063,41868,37,3939.043608
16.23028188,17621,27,806.7618895
58.72731269,57348,39,5618.027133
19.46328857,76232,34,5737.364665
108.5086226,9154,38,2886.008131
17.19115761,58266,49,3042.878615
234.5113584,57736,18,6732.650435
26.21893191,34935,30,5349.834764
34.44672848,72315,26,6346.764984
190.318046,58910,27,4582.29839
61.33523993,54752,36,5825.840178
2.428853868,3417,34,7009.178604
68.23778806,23194,18,5360.358647
8.833225119,5968,22,4586.549755
422.2954509,31398,46,4474.804363
88.70027684,48243,21,7162.807253
29.64303844,14194,41,4944.991236
82.94657212,42592,18,4948.0367
7.998207151,13417,18,5444.819635
160.8894581,17554,40,5573.73783
259.4650811,54222,49,2672.988606
207.5006497,35209,44,4718.113396
41.81820299,5334,29,6089.367313
39.41811911,1852,27,6702.879642
3.571797059,43953,39,4549.02784
105.3831175,76436,18,7948.819821
76.55131292,65377,39,6189.780464
61.49764479,32106,29,6687.653579
238.1963349,52101,51,5802.593317
18.37772972,66123,37,7084.850381
0.971328831,66709,33,6071.693105
7.6143144,65362,37,2874.513815
25.27930839,55489,31,4777.761008
3.38521211,32441,39,4981.472334
69.88508368,74019,26,7168.593085
37.70095189,65512,45,4674.560741
19.90401465,51843,31,5771.252259
138.6630717,42975,43,3192.229089
22.87232467,38562,42,5895.441961
116.348719,9617,36,6394.935385
42.9652641,9999,41,4675.748304
71.70869859,7086,30,6884.725197
271.6088016,15194,41,8378.216204
3.806707905,52976,18,2608.120512
69.36763355,78321,24,2844.236476
192.704985,40074,33,4624.064049
88.66694276,81696,18,2506.641834
32.41669815,49702,35,5152.171557
50.69682981,15800,56,1364.767447
114.0264718,38075,27,5722.080131
221.4683144,57757,35,6151.301222
4.193341791,57694,25,1732.927684
7.422671047,4009,45,4409.840416
39.31189223,74359,32,5225.655495
26.49812756,11062,34,3725.428422
30.77907518,18859,32,5779.906399
25.00908896,5460,32,1487.933661
21.79384325,33730,22,3822.871769
13.99795279,15868,36,6865.404015
271.7405806,28513,32,3704.898132
15.57062637,17418,20,6835.940685
22.86634766,40370,18,6408.445422
28.27153922,81160,33,5355.07507
270.3284671,17842,31,4600.142939
140.9416156,3412,21,7592.040294
155.9217487,82381,43,2662.206791
11.06614961,58343,29,4689.766963
180.978012,55406,40,4974.656699
52.4574849,64710,26,3495.005552
30.49272884,3845,31,6196.789464
85.74325717,59497,28,4506.931299
172.6999818,12637,31,7934.189492
150.8019838,33815,37,5174.799554
220.7252028,37707,32,2246.19998
263.2926764,27553,41,6624.309645
27.19689349,66612,23,1552.575593
55.14009372,37404,27,0
1.473659134,83116,38,2475.598033
211.4626614,66848,43,7597.631764
16.79124502,6570,35,4346.158389
197.670311,30236,42,6433.245756
39.95635397,70500,26,6126.730236
45.90772837,30705,30,4188.811302
3.991850121,37712,40,4471.524884
39.58298612,17327,31,6243.956116
219.2508859,2697,30,7805.094443
2.58794027,42826,31,4776.746936
52.14274131,42213,22,2968.553371
3.190316683,81453,24,4014.931
46.3502289,6685,28,7707.786319
18.95161448,36197,49,3416.089609
29.06443132,4113,30,6714.558886
210.0447618,9006,31,2114.847247
57.27883019,79291,41,7378.70502
31.99270541,56110,34,4948.678443
88.99857076,33674,30,7541.838575
15.32758491,45256,34,2017.539875
30.02832784,10294,25,3346.462343
79.02044143,6961,23,4982.976571
27.11829898,22081,44,3029.056192
113.6712171,27442,38,4194.754814
67.62729589,35155,18,8628.700683
147.8361714,27233,42,2604.508778
296.1225263,70401,32,5678.975812
12.30775273,1142,32,8902.077177
40.74646208,39865,44,5790.561192
38.49995578,59470,25,4711.897388
16.39115686,28009,35,4855.189058
166.2327941,13581,49,6053.994338
142.6611083,33146,32,9027.356708
66.24734095,51587,30,3904.208501
77.1694359,47109,51,5804.476593
6.13905617,3354,29,8206.055866
81.08217648,11986,41,6766.260191
156.705645,50868,22,8801.470956
85.29112578,25694,42,1989.792036
30.83016968,42983,29,4138.440357
110.1260609,43067,44,2944.761998
44.8615483,82099,29,5471.660286
78.71794027,65751,40,6160.718809
66.85821142,65460,18,3778.0626
47.99327619,35294,33,2703.982588
126.896647,16375,35,1990.646132
215.3097658,9901,25,2960.312551
0.522615105,25616,35,7866.890828
271.2307037,17340,61,2949.773615
71.64467928,22715,24,8485.270863
120.6415386,41111,39,6993.279413
193.5338193,24813,29,343.2874381
62.94284184,11526,47,3328.941074
180.1652686,63050,37,863.364133
19.55524841,22206,30,3244.897871
17.33628475,35630,36,4132.158306
107.140003,66451,51,7027.394925
204.1321477,6273,30,6389.592079
222.9577947,20372,43,7016.750943
103.2095764,25871,24,4495.46356
74.54709641,15340,39,6971.843686
40.25589666,47574,34,8239.149747
391.2043786,14446,46,3305.820405
38.52150613,64836,34,7257.604238
136.330508,77847,47,6726.280412
75.92480947,84193,26,4184.230904
93.78012903,60685,23,4812.494813
50.00184828,51938,25,3000.553547
334.7366386,6946,39,1937.835088
84.789013,1227,24,3265.5706
277.7201432,71167,18,5092.939581
0.762037764,12161,31,4969.756981
85.02000952,83979,36,3341.43617
126.2968987,39142,30,2655.89141
136.680618,81519,23,5297.547267
235.3635067,45325,46,3984.689304
0.44113246,23992,43,0
0.033021377,15742,38,4519.231944
63.91580986,36000,48,6346.681064
2.973133328,71326,25,5768.390504
367.0354257,46930,32,4989.942736
25.11125302,60977,46,5279.455853
63.99187456,11476,36,5520.331642
6.308638135,18262,52,4675.816877
73.82458407,51057,18,5726.816359
47.79650376,64085,18,4249.558411
4.568801115,4278,30,5584.497098
40.8155123,10813,40,2597.778687
49.66532287,33745,42,6480.147611
459.7349971,41519,32,3111.839433
23.30497964,43082,45,6540.237046
78.69736155,21231,39,6748.75165
436.7378382,14945,35,7289.992993
157.0309549,24966,48,8445.609058
501.5773605,80136,35,5672.685167
345.1385434,57255,27,2971.47789
67.2442102,26525,32,8381.702011
119.1964691,63390,24,6888.732912
11.70318357,37132,33,5559.115748
58.18720757,67267,26,438.9613927
165.5578936,73803,21,3644.552328
70.38751621,62686,30,7135.069952
121.3010296,66770,19,4120.503712
136.9442475,72143,42,8647.402041
29.23183249,81644,41,3231.302759
208.5052236,82126,45,5366.863338
61.58573618,50306,29,3856.751326
23.59566694,28365,39,5363.143868
200.5565861,85349,23,5203.204484
54.097355,76263,29,5729.748352
138.7544896,84044,45,6554.653778
79.41462705,46226,46,6845.397641
48.10593224,5525,36,5064.649687
166.0080971,33145,41,2291.138382
87.82003006,7006,32,2756.942657
49.5218226,31571,45,3653.671547
11.60820872,45905,25,6054.084311
225.8045031,8573,36,3236.627684
3.611391301,31971,46,3501.675748
198.9142795,23454,29,4917.702684
44.62269871,29245,34,6107.639071
101.9816164,24895,39,5100.809112
255.3610298,29308,44,4418.81469
16.45287307,63209,27,3306.177247
83.69031826,31658,38,2670.441692
144.5759321,20014,44,6564.733877
141.709933,1397,44,2070.683456
74.57717072,42019,34,1669.069285
98.01347207,69559,31,5401.712849
141.6864891,81406,34,6195.977199
183.9024914,72533,27,3371.065829
143.4699606,65983,40,2764.178104
43.69634272,76024,36,7268.335861
572.1865305,71462,18,2076.551818
57.00497469,25558,38,2857.721094
2.476893583,51952,30,5976.108886
45.03844722,41609,36,5432.129712
13.67169807,30757,50,2541.252067
12.94740527,17317,25,5652.530721
33.06383431,68079,31,0
5.485277359,29977,32,5697.19735
116.639507,44387,21,5622.553238
7.686904031,35092,36,7975.702934
22.72639729,32218,39,10636.62021
9.750226662,58536,31,5359.969001
6.52510212,43139,40,5280.402506
31.16355678,24375,49,4971.454218
84.83960544,15255,28,6908.529155
334.3463233,48029,33,5858.576089
208.3904722,1085,32,2820.277671
208.6940996,58322,52,3040.310407
19.36661068,17929,40,2490.169997
30.77585204,17979,45,5335.070736
7.946896549,28564,33,4913.883137
150.7189765,17308,52,6781.569035
7.237318706,79523,45,5909.994177
81.34987715,65766,26,3854.093098
28.48535064,52339,23,792.8579255
27.89808832,69942,35,4636.283193
468.0438627,26673,40,5073.629594
141.3788102,62630,31,6854.56778
181.3633112,47028,27,3198.70652
84.85916294,57160,44,7153.897287
204.8053636,66086,38,3481.707074
103.7020246,21517,34,5862.566511
292.1993173,74783,27,6444.085842
33.03649446,20253,34,6583.801939
90.46575252,68847,27,4988.270324
117.1606774,52920,44,1847.248725
49.91232066,46831,42,4851.15242
211.7833012,71553,25,2364.901063
390.2229276,29493,25,7140.435002
68.07631628,66890,48,4060.168329
49.53471275,17103,43,5030.586176
63.85414426,64933,41,4850.909267
191.5533448,5476,46,1091.866207
103.6957869,57096,25,4421.202077
4.580561352,20838,32,4842.830618
78.12571472,33479,53,8457.345331
1.745151852,2312,50,7950.587211
150.7492391,61933,40,3867.6319
39.79617392,51269,37,4233.854508
63.86731661,54537,40,2136.5509
160.2850189,27290,34,3971.161842
4.75621766,9505,28,6384.315496
17.26186256,15913,26,3183.797319
50.7432016,21970,56,3591.535322
26.12675787,73976,29,4441.054118
41.23408305,19172,45,2435.989431
630.6031682,76985,18,5869.492722
174.5340328,1278,29,4529.468868
215.3319023,58271,33,6551.189744
276.5488128,77423,29,6101.732256
41.69344508,27652,27,2743.978095
35.25078637,20321,44,6515.943305
26.66546956,59373,38,2117.984669
177.2644792,65077,29,6498.189442
113.8034833,1121,28,4374.705185
26.94126231,66869,21,3690.549268
47.31988553,11066,23,5598.380356
70.66616184,27070,24,5657.990969
75.10730689,82179,30,1771.144181
219.5775185,19876,65,5333.619964
47.89493357,12941,29,5950.382889
239.167897,39161,30,5055.681672
58.2263554,57928,29,5868.692226
137.1889313,9802,39,6693.542506
266.2899795,19594,22,3014.238966
238.1365391,33461,24,3008.128361
5.863901594,59788,45,4994.181232
23.02994626,10837,37,3021.187034
64.79930005,59025,36,3907.573514
56.48494672,45821,43,6740.285812
102.4131167,18249,35,4559.098358
289.5146052,72619,23,4846.636608
11.92393958,48565,39,8216.830841
60.12221149,62458,40,5326.620747
21.37020602,65409,19,7238.795839
224.533178,69111,38,7039.511896
334.0483892,22581,41,4056.97125
65.14328136,8476,41,3590.074848
10.98263591,59983,43,5483.048071
153.8488734,8713,39,6703.087181
119.4489086,9017,44,2473.635115
43.7994746,70407,25,4986.496241
218.3979942,36436,50,5344.823667
372.2721274,33886,18,4494.226111
81.61147935,34577,43,2978.949262
83.40840089,84588,25,5030.299455
35.31291023,51954,47,1156.511176
87.82871918,39678,42,4936.083739
57.91799858,29026,29,7188.352499
35.98098912,43450,32,1370.34778
6.954859358,23624,30,5300.664855
29.12990856,37853,42,5709.169542
22.04654527,57036,20,4979.611563
78.09777684,17342,32,5182.155445
92.04745262,10368,39,4085.911415
93.79529842,61784,18,8017.6393
49.13187936,61263,22,5248.148013
54.68496568,8077,47,5906.433238
179.7204846,60000,18,3851.505716
64.6707994,5977,25,3801.692793
440.4135822,44170,51,3634.094757
57.91352109,57599,38,5981.240552
104.862554,20015,47,5695.274545
5.167547161,37408,27,3820.512108
105.9410588,59006,20,5806.101116
190.6674783,32308,35,3812.55156
285.5237357,23313,39,2949.396644
592.2166734,70200,18,4187.981654
33.1534551,11672,35,2841.315587
85.65372301,79820,26,3059.625626
59.91432818,77306,35,3993.119886
82.96945007,10297,45,3071.436897
17.13257812,52399,32,4038.470733
193.8981218,15743,46,6621.829191
240.3167524,13631,32,6815.895546
59.72220319,69920,44,4616.715115
32.91012752,53450,43,6247.377013
15.17924615,47540,41,4605.761304
115.1269117,67501,37,3579.206534
37.4303474,82482,52,2174.416736
240.2831706,72827,37,5619.942925
111.1735446,24801,42,7530.565981
103.7569849,26176,20,6752.085502
81.96226469,22006,42,6986.656776
4.685718997,46568,45,3514.738795
268.7107572,80739,31,3966.988693
98.86934101,10137,47,6427.052835
512.6380104,59971,25,4023.73103
77.07982941,70694,25,5063.220537
123.8256815,69508,38,6101.995767
5.785112674,40169,38,5841.708154
99.89556869,24541,29,1494.31004
144.6679861,73644,22,9193.110772
150.7397228,75431,46,6807.100343
147.0161532,32248,19,2301.143352
25.65486236,42923,39,6049.593468
370.4946952,80413,26,3671.297419
533.5421411,27439,37,5656.157278
7.860593841,10696,33,6621.447753
275.5871994,5241,51,2823.956632
34.1714827,68617,48,4657.557852
116.887623,70761,33,6762.62287
41.26572911,4191,46,10928.67626
343.4371303,64580,18,4374.208569
10.70328669,71078,33,2121.073382
68.86509377,57387,32,3212.124662
55.86998434,32452,18,7680.192596
39.45599643,57701,30,5515.728888
103.7142822,48941,46,5067.483244
14.04763024,62878,36,8492.201534
126.1116223,42992,40,3982.107109
394.2076306,29408,24,6330.585408
163.2495274,53928,26,3801.147217
196.6232527,79928,33,4252.509263
44.57196749,24216,38,4835.72064
39.28746118,17886,41,2596.845791
72.78387436,42248,35,2545.203175
4.680508125,74274,29,4531.032335
290.6954922,17769,29,4068.682456
15.52339682,55054,28,6880.257992
233.3178734,23271,27,2664.344477
8.728292877,46999,26,6651.785248
172.9488736,19557,40,5202.861739
16.4830453,70354,35,4098.352215
3.887765066,64544,40,5507.751442
127.1143944,71812,32,5464.998879
32.88726073,76459,34,3608.240909
125.3499775,63840,18,5179.210408
80.98725893,308,42,4483.559707
11.51947023,11784,38,5676.167174
269.0162248,6128,36,7559.283816
60.20534681,82138,44,3157.708049
132.5941881,52237,52,3894.054235
69.51904106,67670,27,5014.972238
92.72543002,60376,49,7219.231506
36.06450893,24229,47,2943.457593
22.35940328,41969,30,6219.360986
78.21318561,85647,24,1490.777372
58.02095949,39357,37,6712.221201
49.44819348,28042,46,7527.907085
111.6472421,13767,22,4638.697191
117.2818615,61761,22,4229.325584
4.70078124,16551,40,4566.47777
41.36149696,38784,36,6478.492996
53.06279864,82254,43,1867.15732
10.19133098,13264,37,7433.064317
26.90577426,76878,38,3678.73755
5.302299706,21579,36,8998.391812
558.389462,48153,35,4266.757714
133.3919024,56731,41,3221.477676
9.151257201,55772,21,5319.612618
2.045720887,25504,34,5660.446318
127.0425334,54367,30,4496.117279
57.83769735,22392,30,1576.809867
154.5509151,69828,41,4203.284129
257.0151356,47455,43,8038.746935
91.45432322,70467,42,9591.448164
20.71575398,3301,43,10614.68192
152.4150686,30244,37,4984.62269
311.9296208,68598,20,7035.788668
86.80514029,41866,32,4795.95938
114.5695869,73715,39,5408.072355
41.16965257,58535,36,6318.972044
48.05028653,54385,43,6260.29091
132.672252,67925,38,5612.745262
262.7915014,36836,35,5703.603497
99.15219156,27272,27,5596.935031
155.9923765,83113,31,7252.023011
18.83014215,33160,45,3364.045729
23.82052746,44640,31,4013.205136
75.9361103,2745,43,4077.618462
19.42575387,45314,18,5759.923767
100.7844419,80453,26,6535.720257
34.48214541,11205,18,3516.67627
156.7972694,44915,18,870.7218389
165.0834794,18735,18,8467.900878
62.32246587,84987,33,5161.6771
19.9440007,82895,49,6727.841468
104.0649921,72432,18,3696.440473
493.1872858,1587,35,4650.958296
97.44255285,68388,32,5599.323015
3.643028835,51399,35,4773.350688
1.744526335,62961,32,4030.429436
38.61949321,66448,28,4823.110547
21.7887149,13687,18,3291.860995
167.6920535,73084,40,4612.12388
186.3077186,30039,45,2449.558314
29.92403073,49052,34,4260.207988
39.39982697,42669,35,4627.054861
26.95107982,25176,21,4822.36225
239.0133495,52456,29,3704.968355
69.84599375,26170,40,3406.204121
106.7512085,5863,24,4619.791395
53.69678513,27359,33,4841.289704
99.69971005,73055,56,5127.575441
48.75248358,12985,37,4873.909422
41.50283471,46256,23,4240.302728
100.6434482,12144,62,3799.58021
89.41919145,5261,38,7159.983932
34.74716448,81202,26,7611.068215
16.17526941,80380,33,5132.475354
45.97787917,67849,18,5616.504868
53.64813335,60675,26,7383.973872
99.07027248,13304,43,3549.00712
245.9575376,20898,22,2924.766013
3.685570143,60752,20,3341.77327
27.92656072,42958,44,9562.58305
21.53191696,53290,56,5115.145675
69.77465589,12846,40,4458.413469
56.15941559,23467,52,7785.768036
130.5775301,9471,23,8932.69728
27.76207412,77157,39,3511.627063
90.26303752,6065,46,2300.763657
215.2935358,44841,29,4651.276048
241.5504549,80987,25,3573.344883
318.8943421,53206,33,5037.56439
148.3956373,35127,38,9183.721061
236.4331848,5652,32,5256.276299
26.72663939,42022,37,3290.782022
22.01242943,66712,22,2018.765082
0.650922288,21494,37,3861.534287
122.7051608,61426,42,4726.063803
277.2063865,53813,37,2027.232671
20.69446462,943,27,2940.025631
101.3197017,51871,18,1140.463824
137.2232728,67242,35,6470.949415
262.5745617,34521,29,5194.66861
104.0891334,21559,51,7098.566033
351.6397237,39139,49,1404.350117
42.26211465,77815,18,5443.238587
43.06729741,19986,32,4976.264166
78.30992627,19859,27,0
48.37000077,15907,23,4121.741665
0.142674561,68100,33,5103.813642
131.5918007,35647,27,3034.139617
139.3186221,40760,25,607.3964671
137.4265419,31975,24,6854.073711
42.31515959,1645,48,2495.117971
73.87503226,86119,33,8908.651064
44.62457256,48414,34,3370.324329
1.616637452,38183,47,8032.127915
82.65618743,43068,31,5383.530839
13.21160131,32972,38,7135.539599
8.342652744,25457,27,9033.931491
140.8536161,14649,30,3937.543343
0.955167477,84981,36,7231.633925
319.4389175,73211,37,3555.711498
72.41330507,30456,42,7507.147439
407.5508914,54169,45,5279.23281
5.974742742,58685,34,6550.599605
87.59397655,21532,45,6462.69282
42.97481224,21781,26,5595.006261
185.4587408,18918,42,6732.878961
44.81994538,1625,27,3231.035357
30.17642006,72971,27,2596.317396
194.8786171,55600,45,6047.194854
46.94487299,4329,18,6000.959842
1.69766105,2586,41,6363.389024
49.477037,75470,36,6449.752658
106.2827092,62067,36,6881.243626
29.35117505,59336,51,5600.959952
56.56120162,78197,24,5652.864205
5.838696167,24995,23,8907.187553
88.69571771,49926,46,5721.038237
141.1796489,49276,32,3179.300698
53.32630735,35635,47,3028.384054
54.51283469,9942,41,6033.186301
9.242509411,28073,38,5193.440742
22.55725797,75300,32,4707.410782
16.80344688,61175,32,4485.354229
65.71774551,3308,54,4764.645179
75.3439882,81338,28,3987.137608
297.4756438,75123,45,3123.41411
7.605147953,17934,25,4384.394416
91.59607192,85607,26,2684.149286
74.76002562,38430,36,3376.313735
72.61520956,35775,33,4722.747582
206.4823211,7839,44,4674.902314
23.00907154,59186,32,5391.027997
4.162781321,31561,29,7353.867052
111.5569781,60621,22,3816.019261
42.33604755,66411,58,5923.293595
1.77464572,43587,20,8665.731989
28.95157624,4397,66,1158.829257
37.00884675,36158,41,4359.458498
95.92983861,27091,39,6450.865346
18.94498557,33450,19,6308.800404
53.28230494,82505,40,2500.162992
65.86983046,61634,19,5268.375626
61.47748975,61607,33,8340.715065
364.7383127,7828,45,6616.572082
4.657207563,12271,20,5841.938478
301.5285935,68486,41,6600.147382
87.2123652,54011,31,4988.378005
158.8301445,72682,40,6478.149327
56.2807959,39797,21,2745.564879
60.48394265,10768,48,5864.379432
211.4666719,55894,41,6293.011749
226.2734735,42464,26,4766.358133
27.27131761,66610,27,3691.65717
22.21963483,10389,47,4914.328575
68.56457346,71733,30,5030.626826
230.5359209,21115,26,5343.805763
38.91318648,79431,40,4538.119805
105.5594798,6594,41,8539.457842
123.152109,24212,29,2757.756899
150.8121555,54101,49,4412.424342
82.9939789,11749,34,6427.088118
51.49259826,48557,44,3248.191628
341.1732344,37580,44,4733.073129
94.50265626,82878,21,4616.272028
130.4033359,12725,46,7397.043696
42.30938539,70787,45,6904.332086
110.8508639,70459,38,4915.510408
29.81333805,75665,18,3799.733952
28.11659056,21729,37,4376.574837
125.4291843,65492,25,6340.619247
73.68791054,46385,21,2884.29522
114.9726474,32896,33,6255.391576
31.39418498,85599,18,4083.973094
91.3104167,84710,33,5223.142286
58.68676568,17098,45,5597.348441
90.87201781,5586,40,6706.742128
34.37301367,11706,46,10264.65888
125.6849681,56593,31,7440.962881
163.9533094,11396,39,3043.700854
30.0992226,55072,24,7855.552617
35.75618512,70480,18,4888.033978
108.2210348,59047,23,0
118.936395,56058,27,7345.4051
121.7732653,22795,27,1784.676082
114.7902868,54560,47,4755.045506
49.89097621,16739,33,4236.773041
50.22849897,4186,56,9707.800304
29.41262901,42155,50,6477.714304
17.05910687,11894,24,4401.39783
117.9531864,26366,45,3589.215904
9.782099383,27032,45,4964.165533
277.727628,63195,31,2129.90806
175.2652053,32221,35,4575.650442
194.845356,18342,28,1966.117977
237.1600978,18378,58,5482.170246
52.52710766,64601,51,5855.120835
187.5363212,53708,32,6549.153686
17.20480706,66876,50,5601.259127
2.187941282,12673,30,4688.397767
153.6612237,41488,44,2757.065474
7.774172563,32317,37,5264.457052
446.7555532,17983,34,5822.375359
112.3303922,29906,24,5156.78594
140.0189291,18971,29,3350.156562
28.21028072,76625,41,5729.361001
112.0445081,15942,35,7917.725136
4.418173343,20377,31,2007.381665
181.9083719,21977,49,5802.167128
18.58767808,4417,36,4013.273964
119.5204911,15076,35,3750.611657
25.42221532,30351,29,9862.477058
7.090881584,72386,37,4942.70021
65.68030596,80094,40,6984.033703
18.54699601,62819,36,6812.145026
130.7276135,50495,40,2876.446101
27.12391262,77397,28,4630.541923
41.92687762,68566,24,883.3694156
83.8032503,82492,32,5220.01431
33.54283702,63776,39,3215.721717
47.47960807,78419,45,5938.340587
169.0766039,6571,57,7665.589536
19.74878046,23780,41,3078.131809
8.577750886,59976,18,3544.942314
39.80294986,74360,46,2734.961514
55.23019417,33300,39,6385.456775
78.23266126,42420,28,7104.308369
46.58900156,63589,43,2500.2387
156.0227362,6874,39,1487.177621
4.011337864,78174,30,3341.736363
56.52246803,13554,36,2176.330501
48.16810087,51537,26,2333.332193
104.292735,7260,33,7765.901853
338.9552998,49449,21,6137.061235
71.41163175,69894,39,2420.28967
433.33772,84708,38,7259.644611
35.98935394,67463,46,5513.472589
3.135459022,46380,45,5697.051572
18.11180822,71428,28,2628.818095
50.27332634,29729,38,3840.857823
38.02856519,43002,39,5277.544032
10.20926731,78259,27,622.6550274
56.67966975,1625,44,5116.845262
41.266462,58466,31,2767.494787
13.08141966,31055,28,5482.587715
35.11433154,44110,33,5451.890045
217.5389212,25967,18,7237.94329
35.96061865,30702,18,7966.149317
125.1607618,55876,40,7118.386637
94.6871286,67305,28,1638.113925
55.7185777,55319,22,1061.488765
27.315561,42540,18,1862.419284
46.0472712,322,22,3525.276675
89.67509172,65037,27,4253.607466
43.19423799,35113,18,3900.341894
24.19396381,34504,41,6577.445978
12.3821825,46563,39,4388.446163
211.8323236,33909,27,7835.735251
58.03775368,83716,48,4664.901483
98.1384932,20260,27,2048.319387
67.41495068,55675,34,3213.551208
206.0160763,66475,48,8998.099388
79.17193503,11082,31,0
65.54303245,70560,42,3183.622122
258.496114,1621,41,4574.997806
127.1857704,11958,30,6072.452227
11.82768033,66177,32,4435.862997
19.56554123,59928,21,4871.685186
154.7040101,51950,18,4602.500185
180.6982684,28183,27,4170.297088
78.78773526,40479,37,5580.44921
80.84575385,50909,22,6628.90914
99.94901912,62951,41,3129.539692
57.8240766,34863,30,7263.652213
114.0056738,70444,44,2594.745286
11.48288184,58800,24,7940.053114
325.137945,64779,34,6398.451993
138.6913848,61683,22,2187.616409
99.7430844,72923,18,4001.293994
38.02683158,77805,32,7894.859703
17.54915196,35975,23,5638.478997
52.65197411,2059,34,1492.860193
108.345792,61796,39,5728.346182
100.4329209,81270,20,2848.601513
48.23048278,64320,43,6792.809931
95.00708957,58731,22,6454.038285
168.065627,21688,27,5848.351924
2.663639215,48667,28,5383.897129
59.89668168,42597,37,2789.997696
142.1114521,25651,40,5356.45959
78.99763485,68810,40,5944.228624
105.4048437,2484,28,6398.439766
72.70688551,58633,40,7102.353417
481.2753513,56016,43,4178.977815
5.616994118,31778,29,4652.592842
67.53953248,78627,19,3498.006666
9.586853968,47155,31,3547.917288
17.40981365,26845,46,4962.8515
48.29484133,9459,52,8725.432106
16.90580175,22764,18,5011.988521
331.5584045,67054,37,8868.944555
293.3504734,81885,38,4540.896255
40.9638273,13507,49,1993.801248
102.0950693,16811,36,2941.286664
76.304043,41118,36,907.0488905
169.0577366,13645,31,3384.885967
98.73722379,38938,25,5506.271653
0.025248636,35423,29,6417.402184
144.0431213,249,38,6751.028059
137.3765659,50516,23,4775.970571
71.27841409,31839,47,8228.060617
233.2209322,12102,37,4131.268887
239.0828564,76821,19,4868.157267
74.21518888,61095,37,5390.145272
93.64634172,58592,29,2334.531058
566.1318543,23932,51,5445.588208
35.49909838,42851,19,4894.214589
39.24757004,44909,33,5434.192438
20.18394815,72862,26,4937.935901
226.2085766,72562,41,7653.595015
136.448743,12045,44,2251.290299
11.16500857,10947,21,6264.299985
400.4541402,1470,36,4362.848345
131.2901561,19286,52,5056.734765
190.0606787,80602,43,1987.361628
4.934864872,55428,50,5012.926514
70.31185679,38984,38,4853.051314
119.9311308,63670,21,792.4597447
78.29550121,2229,18,5198.200401
109.8554687,33722,29,5496.254632
170.3056873,59420,27,0
46.89434921,40235,52,6743.251378
188.8283645,32841,54,4404.951168
17.78309803,29144,41,6458.275818
31.59252561,58361,41,5148.368424
4.431310211,59228,26,9174.654531
45.32280279,26969,40,4931.812192
47.78899161,58106,20,6201.952475
163.6144362,48342,23,6287.478654
105.8807141,48857,50,1830.97865
57.39829803,80035,38,4292.001914
105.5880378,13452,42,2052.950421
5.422743743,18026,18,3177.745721
19.8782135,8516,30,6269.727549
98.60370708,46606,29,8317.429827
102.5455193,43635,45,6716.351622
148.7816292,39473,44,3908.877068
51.5837762,31560,43,4496.712177
128.2129308,62448,36,4838.101179
115.1950829,75268,49,3732.791413
330.7526136,12580,27,7652.595875
24.22374685,72470,32,2181.239644
80.22470428,61176,52,8265.867834
92.07115948,81770,36,5659.934368
660.6085197,33412,47,4681.952194
22.46248256,40334,30,5574.827723
74.06959575,15259,36,4770.94102
42.49313128,32639,45,4438.355583
74.63221781,41417,48,6078.100519
26.41330105,32279,34,3824.654325
4.878316154,81123,21,4987.305879
84.99541109,57122,25,3542.595564
40.92537497,25304,31,6386.166593
20.08213089,78317,39,7089.4558
39.1466891,61287,27,3967.646376
5.05358986,60446,39,3583.033577
300.4616302,82520,37,5399.437453
87.02374404,1723,30,6333.873637
168.6149864,38554,18,6295.373926
55.01178819,49562,40,6615.180064
233.6293569,17622,18,7189.025508
66.03281096,44586,43,5060.210548
85.31875893,80780,56,3408.768247
67.68683626,58492,35,4872.729897
132.1549471,8912,29,6242.224724
83.62235882,3138,50,7169.07064
31.69034533,611,32,2704.199598
15.728504,6240,37,6186.633449
93.17201274,4936,41,2563.693218
67.1737926,4285,26,5742.283104
10.08990348,75633,50,7224.810689
50.35479467,36968,46,5697.073596
72.31455087,3403,57,5595.592941
175.3846729,4772,40,2147.504339
7.915258111,12249,31,5436.47251
42.84707424,16910,22,1094.65767
172.9664622,19929,36,2967.542562
104.5329181,66466,36,4940.755775
34.2431609,62450,47,7742.22484
186.649458,78368,33,4470.603284
